Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WMT,WBA,DIS
2021-06-18,186.80775451660156,156.52886962890625,232.88226318359375,129.90948486328125,237.35000610351562,204.62538146972656,99.45370483398438,50.71432113647461,52.554264068603516,59.84916687011719,343.2972412109375,298.04052734375,209.59129333496094,131.8986053466797,54.513328552246094,158.95494079589844,144.251220703125,225.85252380371094,74.55278778076172,257.9281311035156,127.67710876464844,128.9726104736328,242.77999877929688,142.38543701171875,385.6055908203125,53.25414276123047,229.3188934326172,133.6175537109375,49.364593505859375,172.4199981689453
2021-06-21,190.32745361328125,163.1890411376953,234.40438842773438,131.74171447753906,245.27999877929688,208.88719177246094,102.36888122558594,51.79542541503906,53.130924224853516,60.9403190612793,351.869140625,302.9551696777344,213.04339599609375,135.15184020996094,54.709171295166016,160.7801971435547,146.69895935058594,229.0786895751953,74.68902587890625,261.1095886230469,129.33758544921875,129.988525390625,244.47999572753906,146.21160888671875,394.2214660644531,53.79793930053711,233.21038818359375,134.8334197998047,50.42295837402344,173.97000122070312
2021-06-22,190.25918579101562,162.79318237304688,234.0823974609375,133.41461181640625,243.77999877929688,208.808837890625,102.70673370361328,51.87333679199219,53.32640838623047,61.31690979003906,351.8592529296875,307.988037109375,212.54037475585938,134.88458251953125,54.709171295166016,160.56431579589844,146.48443603515625,230.04263305664062,74.1440658569336,263.9729309082031,131.723876953125,130.03733825683594,243.11000061035156,145.8673858642578,394.8354797363281,53.77886199951172,234.812744140625,135.45619201660156,50.267601013183594,173.5
2021-06-23,187.54873657226562,164.29742431640625,232.91156005859375,133.1358184814453,243.57000732421875,209.45542907714844,102.58123779296875,51.386356353759766,52.8963508605957,60.978946685791016,355.32342529296875,306.9637756347656,211.72174072265625,133.2717742919922,54.111846923828125,159.59280395507812,147.37185668945312,229.4131317138672,73.55044555664062,263.7342834472656,132.34034729003906,129.85174560546875,241.83999633789062,145.4739227294922,391.7357177734375,53.492652893066406,233.5686492919922,134.39849853515625,50.568603515625,175.3300018310547
2021-06-24,188.4262237548828,166.46470642089844,235.09713745117188,132.84703063964844,250.57000732421875,214.8928985595703,103.42105102539062,51.40583419799805,53.160247802734375,60.9403190612793,362.90130615234375,307.13116455078125,214.7102508544922,134.0366973876953,54.90501403808594,160.3189697265625,148.72738647460938,229.5016632080078,74.30950164794922,265.1460876464844,132.8374786376953,129.93968200683594,243.77000427246094,147.50997924804688,395.0137023925781,53.77886199951172,235.12127685546875,135.3375701904297,50.58802032470703,177.92999267578125
2021-06-25,189.87893676757812,167.6918182373047,236.7851104736328,132.54830932617188,248.3800048828125,211.92433166503906,103.57549285888672,51.678550720214844,53.09183120727539,61.114131927490234,362.92095947265625,308.8941650390625,215.7458953857422,135.3269500732422,54.74833679199219,161.14329528808594,150.2292022705078,228.60659790039062,75.12694549560547,263.4857177734375,153.46905517578125,131.79566955566406,241.8699951171875,149.23126220703125,401.0350036621094,53.78840255737305,236.1961669921875,136.93896484375,50.64628219604492,178.35000610351562
2021-06-28,191.58518981933594,163.07028198242188,236.9412384033203,134.21124267578125,239.9600067138672,211.88516235351562,100.38037872314453,51.581153869628906,53.03318405151367,60.7375373840332,362.8619384765625,309.5343322753906,213.8225555419922,133.89846801757812,56.28571701049805,160.95684814453125,150.50225830078125,227.29840087890625,74.79607391357422,267.1643371582031,151.49041748046875,132.18641662597656,244.57000732421875,146.9984893798828,397.5787048339844,53.597599029541016,232.9814453125,136.51390075683594,50.69483184814453,176.57000732421875
2021-06-29,191.12693786621094,162.54579162597656,236.57046508789062,135.75469970703125,235.75999450683594,210.73887634277344,100.15837097167969,51.53245544433594,52.64223098754883,60.814788818359375,366.70989990234375,313.4345397949219,212.99407958984375,134.13807678222656,55.570884704589844,160.96664428710938,150.31695556640625,226.59022521972656,75.13667297363281,269.82879638671875,155.05992126464844,131.2877197265625,245.80999755859375,147.06736755371094,394.2511901855469,53.27322769165039,234.8326416015625,135.72308349609375,50.48122024536133,173.92999267578125
2021-06-30,193.6619110107422,163.515625,237.82913208007812,136.38206481933594,239.55999755859375,213.21759033203125,101.10435485839844,51.62010955810547,52.88658142089844,61.10447311401367,373.51031494140625,314.0747375488281,216.34754943847656,135.09654235839844,54.97356414794922,161.66339111328125,151.68223571777344,227.20005798339844,75.68163299560547,269.3316955566406,153.6082763671875,131.80543518066406,244.27000427246094,147.25424194335938,396.56854248046875,53.45448684692383,232.71273803710938,139.40036010742188,51.08322525024414,175.77000427246094
2021-07-01,194.1103973388672,165.63894653320312,240.90260314941406,136.6907501220703,239.72999572753906,212.3162384033203,102.52332305908203,52.048648834228516,52.73997116088867,61.31690979003906,369.0423278808594,316.6847229003906,217.6001434326172,135.3269500732422,54.846256256103516,162.86062622070312,153.18406677246094,228.45904541015625,75.8957290649414,270.02764892578125,157.0982208251953,132.10826110839844,244.97999572753906,149.3394775390625,400.97552490234375,53.70254135131836,234.0364227294922,137.7198944091797,47.29640197753906,177.25999450683594
2021-07-02,194.890380859375,167.18678283691406,242.6588897705078,139.36940002441406,236.67999267578125,213.3449249267578,102.38818359375,52.50960922241211,52.95499801635742,61.326560974121094,368.2254943847656,317.82720947265625,218.29058837890625,129.04168701171875,55.58067321777344,165.82420349121094,153.03692626953125,229.7967529296875,76.48934936523438,276.0426330566406,158.8282928466797,132.7529754638672,248.1999969482422,148.74929809570312,405.40228271484375,53.84564208984375,237.49996948242188,138.5008087158203,46.77207565307617,177.11000061035156
2021-07-06,191.96542358398438,168.238525390625,237.73155212402344,141.4207000732422,236.13999938964844,209.19091796875,100.38037872314453,51.96038818359375,52.661781311035156,59.80088806152344,363.99371337890625,314.43914794921875,215.56834411621094,127.89888763427734,54.924598693847656,164.83306884765625,150.46717834472656,228.93116760253906,76.01250457763672,276.0525817871094,159.1961669921875,132.83111572265625,250.25,148.36569213867188,406.29364013671875,53.81702423095703,238.4653778076172,138.33277893066406,46.31571578979492,173.69000244140625
2021-07-07,194.86114501953125,169.64744567871094,237.31199645996094,143.95994567871094,231.77999877929688,210.33718872070312,99.35717010498047,52.2349967956543,53.09183120727539,60.10988235473633,361.8384704589844,318.5954284667969,217.718505859375,128.8573455810547,54.79730224609375,166.2461700439453,150.6437225341797,230.78033447265625,76.45042419433594,278.3094177246094,159.24591064453125,133.82749938964844,248.44000244140625,149.69357299804688,407.6800537109375,53.9315071105957,238.8634796142578,138.1054229736328,46.111812591552734,172.82000732421875
2021-07-08,193.3109130859375,166.194580078125,238.34625244140625,142.6355438232422,236.77000427246094,207.8094940185547,99.03863525390625,52.2349967956543,52.9061279296875,59.298763275146484,353.24688720703125,313.7300109863281,216.3179473876953,129.70523071289062,54.2391471862793,165.92234802246094,148.0445556640625,229.0196990966797,76.0222396850586,275.81396484375,159.71322631835938,133.80795288085938,245.8000030517578,146.08375549316406,405.9866027832031,53.71733474731445,235.48951721191406,137.9867706298828,45.364158630371094,172.8000030517578
2021-07-09,195.97262573242188,170.5999755859375,239.24391174316406,144.49766540527344,239.58999633789062,213.01182556152344,100.45760345458984,52.70576477050781,53.22866439819336,60.911354064941406,365.86358642578125,317.2264099121094,221.26922607421875,130.42405700683594,54.82667922973633,166.57981872558594,152.78192138671875,231.81309509277344,75.8957290649414,276.3309326171875,160.0811004638672,133.8568115234375,245.05999755859375,150.8148651123047,408.125732421875,54.09358596801758,237.34072875976562,138.68862915039062,46.03413391113281,177.0399932861328
2021-07-12,194.97813415527344,172.24703979492188,238.43406677246094,143.89022827148438,238.2899932861328,214.14833068847656,100.66031646728516,52.2055778503418,53.24821090698242,61.04653549194336,374.4649353027344,316.88165283203125,221.93992614746094,129.87109375,55.551300048828125,166.31484985351562,154.96913146972656,231.7442626953125,75.46754455566406,275.71453857421875,160.8964385986328,133.96426391601562,242.91000366210938,151.56239318847656,412.0177307128906,54.17076873779297,236.74354553222656,138.44151306152344,46.17007064819336,184.3800048828125
2021-07-13,194.607666015625,171.27467346191406,238.8828887939453,145.02542114257812,228.1999969482422,210.82705688476562,100.32247161865234,52.29383850097656,53.776004791259766,60.54441452026367,370.0166320800781,312.26251220703125,221.0127716064453,129.28128051757812,55.688392639160156,166.10879516601562,152.66419982910156,232.29505920410156,75.52593231201172,279.3533630371094,160.667724609375,133.79818725585938,244.02000427246094,150.48045349121094,414.4935607910156,54.112884521484375,241.2023468017578,138.9654083251953,45.94674301147461,183.64999389648438
2021-07-14,197.75685119628906,171.1754608154297,238.7560577392578,148.52059936523438,224.4499969482422,207.34901428222656,98.43049621582031,53.04902648925781,54.98796844482422,60.1774787902832,368.461669921875,314.3997497558594,224.65228271484375,128.8573455810547,55.34566879272461,167.2373046875,152.14437866210938,233.23931884765625,75.5356674194336,280.87451171875,160.61802673339844,134.78482055664062,242.42999267578125,151.99517822265625,410.7302551269531,54.334774017333984,244.8251190185547,139.9242706298828,45.51951217651367,183.4199981689453
2021-07-15,197.52285766601562,171.5028839111328,240.63919067382812,147.8534393310547,222.75999450683594,207.12368774414062,97.78376007080078,52.61749267578125,55.16389465332031,59.78157424926758,367.4283752441406,317.8370361328125,229.62330627441406,129.43795776367188,54.65041732788086,165.22560119628906,152.47787475585938,232.993408203125,75.80814361572266,279.403076171875,160.7671661376953,135.93748474121094,237.5800018310547,153.0279541015625,415.98895263671875,54.556663513183594,247.37298583984375,140.0330047607422,44.90779495239258,184.14999389648438
2021-07-16,194.38339233398438,168.68499755859375,241.93685913085938,145.77224731445312,217.74000549316406,203.7338409423828,95.19678497314453,52.66653060913086,55.12480545043945,57.94689178466797,359.0139465332031,316.6847229003906,227.17724609375,128.0094757080078,53.8278694152832,164.9606475830078,148.9959716796875,230.8983612060547,75.92491912841797,279.12469482421875,158.9376678466797,137.2562255859375,238.42999267578125,153.82467651367188,415.6423645019531,54.4698371887207,246.9450225830078,139.93417358398438,44.68447494506836,179.30999755859375
2021-07-19,192.61866760253906,161.54112243652344,240.7367401123047,141.848876953125,206.99000549316406,200.03030395507812,92.62911987304688,52.038848876953125,54.46995162963867,55.803218841552734,349.0938720703125,314.05499267578125,217.63961791992188,127.10631561279297,53.50472640991211,163.763427734375,144.15072631835938,225.49842834472656,74.98097229003906,275.4063415527344,156.9689483642578,137.18785095214844,237.5500030517578,148.77882385253906,405.1051940917969,53.87169647216797,239.2715301513672,139.60794067382812,44.257240295410156,172.9499969482422
2021-07-20,195.79713439941406,167.55389404296875,240.89285278320312,145.53326416015625,217.14999389648438,204.8370361328125,93.17932891845703,52.5488395690918,54.567691802978516,56.604679107666016,358.974609375,320.43719482421875,226.51641845703125,128.99559020996094,54.092262268066406,165.30410766601562,146.83816528320312,230.42623901367188,74.12460327148438,277.7029724121094,158.8282928466797,136.45523071289062,240.11000061035156,148.61160278320312,408.9773864746094,53.62086486816406,241.55068969726562,140.24058532714844,44.72330856323242,176.75
2021-07-21,195.74838256835938,171.16552734375,238.9024200439453,144.7864227294922,222.5399932861328,207.56541442871094,96.3551254272461,52.84306335449219,55.27141189575195,57.67652130126953,367.57598876953125,321.4319152832031,228.6764373779297,130.2213134765625,55.06168746948242,166.32467651367188,149.927734375,232.0590057373047,74.33869171142578,279.77093505859375,160.16064453125,135.97654724121094,242.11000061035156,149.3492889404297,410.63128662109375,53.977813720703125,242.5061492919922,139.54864501953125,45.31560516357422,176.88999938964844
2021-07-22,194.09091186523438,169.5680694580078,238.7950897216797,146.18051147460938,220.8699951171875,206.0189971923828,95.38984680175781,53.490360260009766,55.19321823120117,58.40073776245117,366.7984924316406,321.7273864746094,229.55426025390625,129.6775665283203,54.79730224609375,166.80552673339844,148.0347442626953,234.75404357910156,74.47492980957031,284.4834899902344,162.7458038330078,135.45558166503906,248.27999877929688,145.33621215820312,411.7503356933594,53.977813720703125,242.98387145996094,139.6475067138672,45.14083480834961,175.1300048828125
2021-07-23,195.47540283203125,171.83029174804688,241.70269775390625,147.93309020996094,221.52000427246094,206.38345336914062,95.42845916748047,54.167083740234375,55.72100830078125,58.04345703125,368.11724853515625,327.8140869140625,226.1810760498047,130.2581787109375,51.898799896240234,168.58172607421875,147.7503204345703,238.97366333007812,75.45780944824219,287.9930725097656,165.41050720214844,137.41171264648438,248.25,145.4444122314453,413.66168212890625,53.9102897644043,247.84075927734375,140.79415893554688,45.17966842651367,176.13999938964844
2021-07-26,196.6258544921875,171.26475524902344,239.12681579589844,148.3612823486328,225.85000610351562,207.8609161376953,97.4458999633789,54.402469635009766,55.76987838745117,59.87813186645508,369.9378662109375,326.17913818359375,226.11203002929688,131.5760498046875,53.181583404541016,168.6602325439453,148.74093627929688,239.97691345214844,75.1658706665039,287.37664794921875,164.1477508544922,137.89340209960938,247.60000610351562,146.37884521484375,409.54193115234375,53.813804626464844,249.06492614746094,140.9918670654297,45.87877655029297,178.74000549316406
2021-07-27,195.45587158203125,171.59219360351562,238.73654174804688,146.15065002441406,222.27000427246094,206.7478790283203,97.11770629882812,54.216121673583984,55.96535873413086,59.8202018737793,368.8946838378906,322.318359375,227.20681762695312,131.55760192871094,52.0750617980957,169.43548583984375,148.54476928710938,242.3080291748047,75.75948333740234,284.88116455078125,163.6307373046875,138.4536895751953,243.50999450683594,146.92965698242188,411.0868225097656,54.2190055847168,249.74171447753906,141.0017547607422,45.46125030517578,179.5
2021-07-28,193.32066345214844,168.6949462890625,238.3169708251953,144.36819458007812,231.57000732421875,208.26475524902344,97.66792297363281,53.715938568115234,55.45711898803711,59.74294662475586,368.2944030761719,320.6046142578125,227.33505249023438,130.65444946289062,51.967350006103516,168.96444702148438,148.78997802734375,237.81300354003906,76.22660064697266,284.56304931640625,164.51565551757812,136.3992462158203,243.9600067138672,144.41165161132812,405.21417236328125,53.755924224853516,245.77061462402344,140.4284210205078,45.74283981323242,179.10000610351562
2021-07-29,193.21340942382812,170.60987854003906,236.57046508789062,145.02542114257812,231.6300048828125,209.36793518066406,99.00967407226562,54.010162353515625,55.76010513305664,60.447845458984375,371.56170654296875,322.48577880859375,229.69235229492188,130.80191040039062,52.584259033203125,168.96444702148438,150.06503295898438,240.01626586914062,74.86419677734375,284.8414306640625,166.03692626953125,137.10699462890625,244.0399932861328,146.43785095214844,408.09600830078125,54.00675964355469,246.7459716796875,140.6063690185547,45.674869537353516,178.35000610351562
2021-07-30,192.98916625976562,169.20095825195312,235.6728057861328,145.24449157714844,226.47999572753906,203.64520263671875,98.27605438232422,54.304386138916016,55.74055480957031,60.02297592163086,368.93408203125,323.23431396484375,230.58987426757812,129.90797424316406,52.60383987426758,168.98406982421875,148.86843872070312,238.72776794433594,74.8058090209961,283.2606201171875,166.55393981933594,139.81021118164062,241.92999267578125,146.47720336914062,408.2346496582031,53.813804626464844,245.2232208251953,140.9127960205078,45.78167724609375,176.02000427246094
2021-08-02,192.5796661376953,167.95079040527344,233.96531677246094,144.90594482421875,225.33999633789062,202.07908630371094,98.102294921875,54.382850646972656,55.59394836425781,59.115299224853516,372.19158935546875,322.2789306640625,229.23863220214844,130.33189392089844,52.56467056274414,169.0527801513672,148.2701416015625,236.1605987548828,74.13433837890625,283.1711120605469,167.786865234375,139.4661865234375,240.86000061035156,146.50669860839844,411.5522766113281,53.79451370239258,238.64451599121094,140.58657836914062,45.47096252441406,175.5500030517578
2021-08-03,196.0018768310547,167.72256469726562,238.151123046875,146.7381591796875,229.08999633789062,205.36891174316406,99.03863525390625,55.16745376586914,55.63304138183594,60.09056854248047,374.3271484375,326.92767333984375,229.46548461914062,132.77410888671875,52.93677520751953,171.13316345214844,149.9571533203125,233.062255859375,74.35816192626953,285.45782470703125,170.25271606445312,141.50094604492188,241.1300048828125,147.92308044433594,417.8210754394531,53.76557159423828,235.96725463867188,142.168212890625,46.111812591552734,172.99000549316406
2021-08-04,192.58941650390625,166.7501983642578,222.76417541503906,146.32989501953125,226.6300048828125,201.4486846923828,96.81847381591797,54.61823272705078,54.83158493041992,58.89320373535156,371.8668212890625,325.322265625,226.44737243652344,131.56683349609375,52.78010177612305,170.12242126464844,148.33880615234375,230.97705078125,73.45314025878906,284.8513488769531,170.9288330078125,140.00680541992188,244.1699981689453,147.06736755371094,417.4645690917969,53.41826248168945,235.5492401123047,141.19944763183594,45.18938064575195,172.5800018310547
2021-08-05,192.85267639160156,168.3079833984375,228.3062286376953,146.43943786621094,229.94000244140625,204.07858276367188,97.7161865234375,54.68688201904297,55.22254180908203,58.90285873413086,378.20465087890625,328.08001708984375,226.73341369628906,131.5760498046875,53.11322784423828,170.4462432861328,150.212158203125,232.54095458984375,73.56017303466797,287.8439025878906,172.85777282714844,140.07562255859375,250.55999755859375,148.10997009277344,407.214599609375,53.35072708129883,239.07247924804688,143.81903076171875,45.56806182861328,176.7100067138672
2021-08-06,193.17442321777344,170.0244903564453,224.55947875976562,145.7413330078125,231.3300018310547,205.22116088867188,98.41119384765625,54.52015686035156,55.359378814697266,59.86847686767578,391.5791320800781,324.859375,226.53611755371094,132.7925567626953,53.14279556274414,169.8770751953125,154.4787139892578,232.3835906982422,73.41419982910156,287.7842712402344,171.8137664794922,139.00416564941406,250.58999633789062,150.31321716308594,411.10662841796875,53.27355194091797,240.2568359375,143.56201171875,45.73312759399414,177.1300048828125
2021-08-09,192.49191284179688,169.44900512695312,222.3543701171875,145.69146728515625,232.27000427246094,205.7530517578125,96.77020263671875,54.402469635009766,55.3691520690918,59.694671630859375,393.5375671386719,323.7956848144531,225.10598754882812,131.67391967773438,53.27092361450195,170.4658660888672,154.31198120117188,230.82949829101562,73.29743194580078,286.6607666015625,170.78964233398438,139.7610626220703,249.32000732421875,150.85418701171875,406.897705078125,53.17707061767578,238.8634796142578,143.90798950195312,46.06325912475586,176.72000122070312
2021-08-10,194.2664031982422,168.1690673828125,222.42269897460938,145.20281982421875,235.77999877929688,210.8552703857422,98.53668212890625,54.53976821899414,55.5157585144043,60.94997024536133,401.4992370605469,326.474609375,228.70602416992188,131.79510498046875,53.162506103515625,170.52474975585938,156.2049560546875,229.61968994140625,73.1709213256836,284.78173828125,171.2867889404297,139.84954833984375,243.38999938964844,151.6902618408203,407.7989501953125,53.52437973022461,236.94261169433594,146.97238159179688,47.024532318115234,177.07000732421875
2021-08-11,196.52838134765625,169.33987426757812,222.58856201171875,145.46209716796875,239.49000549316406,218.33128356933594,99.27994537353516,54.78496170043945,55.44734191894531,62.03146743774414,407.32537841796875,331.9112548828125,230.97451782226562,132.4942626953125,53.35962677001953,170.55418395996094,158.06851196289062,231.6852264404297,73.19037628173828,285.2887878417969,170.29248046875,140.19357299804688,242.27999877929688,153.6476287841797,403.7979736328125,53.611209869384766,233.94686889648438,148.28709411621094,48.277099609375,178.08999633789062
2021-08-12,196.39186096191406,167.2066192626953,222.60806274414062,148.4838409423828,238.17999267578125,216.9326171875,99.07723999023438,55.30475997924805,55.55485534667969,61.80937576293945,408.4177551269531,328.97625732421875,229.6773223876953,133.37051391601562,52.76827621459961,171.92803955078125,158.68641662597656,232.786865234375,73.99810028076172,288.1322326660156,169.66607666015625,140.51795959472656,248.38999938964844,153.9230194091797,402.0351867675781,53.67874526977539,231.0068359375,147.89024353027344,47.88869857788086,179.2899932861328
2021-08-13,195.56314086914062,164.78564453125,224.10089111328125,148.6932830810547,234.4600067138672,215.28768920898438,98.42084503173828,55.38322448730469,55.936038970947266,61.5003776550293,404.2646789550781,326.3170166015625,229.4990692138672,133.4730682373047,52.718994140625,172.95843505859375,156.91114807128906,234.90159606933594,74.65982818603516,291.1546630859375,170.7100830078125,141.19622802734375,251.55999755859375,153.7459716796875,405.7093505859375,53.900634765625,231.8639373779297,148.35655212402344,47.85957717895508,181.0800018310547
2021-08-16,197.25962829589844,164.4582061767578,227.1981201171875,150.70774841308594,229.05999755859375,214.44061279296875,97.41694641113281,55.196876525878906,56.180381774902344,61.14310073852539,401.87322998046875,329.9906921386719,231.4597625732422,133.8552703857422,52.699283599853516,174.51873779296875,155.88128662109375,237.0163116455078,75.83734130859375,292.8945007324219,171.37625122070312,142.17921447753906,249.1999969482422,155.15252685546875,413.1763916015625,54.00675964355469,234.5647735595703,149.56698608398438,47.713924407958984,179.08999633789062
2021-08-17,194.55889892578125,163.36679077148438,227.32594299316406,149.78030395507812,222.22000122070312,210.2347412109375,97.23355102539062,54.932071685791016,55.98490524291992,60.16781997680664,398.54681396484375,315.9066467285156,229.1920928955078,132.7646026611328,51.93052673339844,176.11830139160156,153.99810791015625,236.33761596679688,76.71317291259766,291.38330078125,169.68597412109375,142.41514587402344,246.99000549316406,156.29348754882812,417.7022399902344,54.19971466064453,233.73757934570312,149.5173797607422,47.713924407958984,175.8300018310547
2021-08-18,191.5949249267578,160.86642456054688,223.0389862060547,145.9607391357422,219.0,206.6592254638672,94.60189819335938,54.088623046875,55.22254180908203,59.75260543823242,392.47467041015625,316.694580078125,226.19166564941406,130.01458740234375,51.4377326965332,173.88088989257812,152.59555053710938,234.17372131347656,75.70109558105469,289.60028076171875,167.84652709960938,140.8620147705078,251.22000122070312,156.11643981933594,413.285400390625,53.51473617553711,230.84738159179688,147.92994689941406,47.597408294677734,174.74000549316406
2021-08-19,190.4737091064453,157.79058837890625,220.6300506591797,146.2998046875,212.16000366210938,201.37974548339844,92.24420166015625,56.167823791503906,55.57440185546875,58.468326568603516,387.3276672363281,318.0241394042969,225.5083770751953,128.66290283203125,51.68412780761719,175.23512268066406,151.32049560546875,233.33766174316406,76.35310363769531,295.61676025390625,164.6448974609375,142.5232696533203,253.07000732421875,156.8639678955078,423.753173828125,53.41826248168945,230.78759765625,148.9320068359375,46.62471389770508,173.25
2021-08-20,190.748779296875,158.50497436523438,219.78445434570312,147.78575134277344,212.6699981689453,201.86236572265625,92.25398254394531,57.09954071044922,55.359378814697266,58.7966423034668,389.5911560058594,324.2684326171875,225.4786834716797,129.6790008544922,51.26032638549805,176.0888671875,151.75205993652344,234.57701110839844,76.56719970703125,303.1772766113281,166.83233642578125,142.62155151367188,256.1300048828125,158.20167541503906,425.5555725097656,53.5629768371582,230.5782928466797,150.261474609375,47.3601188659668,175.1199951171875
2021-08-23,191.25962829589844,159.19952392578125,221.85910034179688,149.30162048339844,219.39999389648438,205.99929809570312,94.63126373291016,57.41338348388672,55.16389465332031,59.92641830444336,395.0826721191406,322.79107666015625,226.8749237060547,130.1544189453125,52.46274185180664,175.3287353515625,153.69406127929688,235.72779846191406,76.27526092529297,303.4661865234375,168.75132751464844,141.89414978027344,260.5199890136719,157.27708435058594,421.24761962890625,53.466495513916016,233.34889221191406,149.2693328857422,47.5660285949707,177.66000366210938
2021-08-24,191.32839965820312,159.9436798095703,220.62022399902344,149.2118377685547,221.42999267578125,209.3975067138672,95.7171630859375,58.178367614746094,54.74361801147461,61.08515930175781,402.0798645019531,319.9939880371094,228.19195556640625,130.3594970703125,53.03438186645508,173.1372528076172,154.6454620361328,234.51795959472656,75.63298034667969,301.4440612792969,169.0098419189453,140.74404907226562,259.6600036621094,158.00494384765625,419.3164978027344,53.07094955444336,233.4485626220703,147.7314910888672,47.39934158325195,178.47000122070312
2021-08-25,190.92559814453125,164.88485717773438,217.876953125,147.9552764892578,221.02999877929688,211.53489685058594,96.37263488769531,58.20779037475586,54.80226516723633,61.674190521240234,406.56756591796875,318.9893798828125,228.40980529785156,130.37814331054688,53.03438186645508,171.99215698242188,157.83311462402344,234.91140747070312,75.00042724609375,300.8364562988281,168.87063598632812,140.2427215576172,260.8500061035156,159.9131317138672,415.68194580078125,52.993770599365234,231.80413818359375,147.79103088378906,47.70330810546875,178.30999755859375
2021-08-26,191.88839721679688,164.22007751464844,217.75897216796875,147.13751220703125,216.5,208.06777954101562,95.11062622070312,58.0606803894043,54.28424835205078,61.461753845214844,405.86883544921875,316.6256103515625,228.62767028808594,129.37136840820312,52.36418533325195,171.0740966796875,158.64720153808594,233.062255859375,74.51386260986328,297.92779541015625,165.96731567382812,139.99697875976562,267.7900085449219,157.34593200683594,412.8199157714844,52.6754035949707,229.7411346435547,146.1936798095703,46.90907287597656,176.55999755859375
2021-08-27,191.62313842773438,167.33560180664062,219.04702758789062,148.19464111328125,221.75,209.63389587402344,96.49980926513672,57.88414764404297,54.391761779785156,63.13227081298828,413.0333557128906,318.4969177246094,228.8851318359375,129.9586639404297,53.11322784423828,170.70884704589844,159.92227172851562,233.5835723876953,74.25111389160156,298.5553283691406,166.8985137939453,139.88885498046875,266.5299987792969,159.43116760253906,414.7114562988281,52.839412689208984,231.90379333496094,145.37017822265625,47.536617279052734,180.13999938964844
2021-08-30,192.72344970703125,162.97982788085938,220.37442016601562,152.70230102539062,217.66000366210938,208.2746124267578,96.25524139404297,57.992027282714844,54.9097785949707,62.44902801513672,407.0399475097656,322.1607666015625,229.60800170898438,129.54847717285156,53.162506103515625,171.4294891357422,157.36231994628906,232.70816040039062,74.44573974609375,302.4102783203125,167.34666442871094,140.498291015625,264.9700012207031,156.8246307373047,414.255859375,52.839412689208984,230.44873046875,146.54090881347656,47.68369674682617,179.97999572753906
2021-08-31,191.31858825683594,164.6665802001953,221.75094604492188,151.4158172607422,219.5,207.7033233642578,94.6703872680664,57.88414764404297,55.03683853149414,61.39487075805664,408.9288024902344,321.254638671875,229.64761352539062,130.8256072998047,53.28077697753906,170.9062957763672,156.8817138671875,234.84437561035156,74.24137878417969,300.70697021484375,164.07005310058594,139.9674835205078,265.2699890136719,157.0902099609375,412.2454833984375,53.061302185058594,228.325927734375,146.93777465820312,49.76244354248047,181.3000030517578
2021-09-01,190.0414276123047,163.15843200683594,219.60748291015625,152.09396362304688,218.1199951171875,204.8370361328125,93.63338470458984,57.90375900268555,55.40824508666992,61.043487548828125,409.0771484375,320.3736572265625,227.5581817626953,129.8561248779297,52.89639663696289,171.5084686279297,156.65614318847656,235.5267791748047,74.13433837890625,300.6571350097656,163.89077758789062,141.392822265625,268.32000732421875,156.66726684570312,413.3150634765625,53.00341796875,229.3424835205078,146.6202850341797,49.311397552490234,183.47999572753906
2021-09-02,191.4659423828125,160.78704833984375,222.1737518310547,153.23085021972656,220.8300018310547,208.5996551513672,95.5899887084961,58.38433074951172,55.4864387512207,61.1215705871582,409.9078063964844,324.4322204589844,228.71676635742188,130.51797485351562,52.955535888671875,172.6831512451172,157.3819580078125,237.22781372070312,75.0490951538086,299.9797668457031,163.00440979003906,141.50094604492188,264.1499938964844,157.34593200683594,419.6135559082031,53.34107971191406,223.42254638671875,147.3941650390625,50.77239990234375,181.86000061035156
2021-09-03,190.9747314453125,158.05848693847656,222.5768585205078,153.87908935546875,218.1699981689453,207.21083068847656,95.37476348876953,58.27644348144531,55.44734191894531,60.6335334777832,406.753173828125,327.0059814453125,226.13223266601562,130.1171417236328,52.738704681396484,172.791748046875,156.43055725097656,236.1894073486328,75.18533325195312,299.9698486328125,162.62594604492188,141.59925842285156,267.0799865722656,156.55905151367188,418.77178955078125,53.47614669799805,224.3494110107422,148.07875061035156,50.29193878173828,181.0
2021-09-07,182.31951904296875,158.4752197265625,217.6311492919922,156.2625732421875,214.24000549316406,205.1029510498047,94.95408630371094,57.7468376159668,54.41130828857422,60.38951873779297,405.7741394042969,325.6300354003906,220.7552032470703,128.70018005371094,52.87668991088867,170.106689453125,156.15591430664062,233.58836364746094,73.93970489501953,299.0135192871094,161.97860717773438,141.0684356689453,265.2099914550781,155.21153259277344,417.16741943359375,52.88764572143555,225.5054931640625,146.1143035888672,50.0075798034668,184.33999633789062
